,Daily Time Spent on Site,Ad Category,Time Category,Age,Area Income(in Rupees),Daily Internet Usage,Gender,Clicked on Ad,Country,Continent
7458,81.75,8,3,33,63430.33,215.18,1,0,Vanuatu,Oceania
7459,80.67,8,0,26,51463.17,259.76,0,0,Cameroon,Africa
7460,82.07,5,3,38,50711.68,224.23,1,1,Finland,Europe
7461,35.66,6,3,36,29398.61,140.46,0,1,Fiji,Oceania
7462,43.49,1,3,28,58996.12,212.87,1,0,Fiji,Oceania
7463,44.78,1,0,48,65956.71,159.77,0,1,Heard Island and McDonald Islands,Antarctica
7464,51.3,8,1,45,59610.81,137.24,1,1,Micronesia,Oceania
7465,78.79,1,0,35,73889.99,235.29,1,0,Myanmar,Asia
7466,65.77,8,2,34,34191.23,168.34,1,1,Namibia,Africa
7467,49.21,1,1,30,26130.93,113.69,1,1,Bolivia,South America
7468,74.54,4,0,42,43241.19,238.58,0,1,Czech Republic,Europe
7469,41.53,10,2,31,27262.51,217.37,0,1,Czech Republic,Europe
7470,41.73,5,2,31,56180.93,240.64,1,0,Singapore,Asia
7471,81.75,4,2,19,39031.89,195.69,1,0,Eritrea,Africa
7472,40.47,5,3,35,25603.93,236.87,0,0,Ukraine,Europe
7473,80.3,4,3,33,36752.24,163.48,0,1,Greece,Europe
7474,51.24,8,3,36,76003.47,140.46,0,1,Lao People's Democratic Republic,Asia
7475,79.44,8,2,52,54952.42,171.07,1,1,Switzerland,Europe
7476,88.04,1,3,38,50723.67,145.96,0,0,Myanmar,Asia
7477,74.07,8,3,39,65953.76,111.59,1,1,Mayotte,Africa
7478,54.39,8,3,34,34191.23,160.03,1,0,Equatorial Guinea,Africa
7479,72.53,1,3,30,42696.67,244.91,1,0,Palestinian Territory,Asia
7480,42.04,8,3,49,45632.51,113.8,0,1,Netherlands,Europe
7481,86.06,1,3,32,55424.24,178.92,1,0,Luxembourg,Europe
7482,65.59,8,3,39,48335.2,258.62,0,1,Micronesia,Oceania
7483,59.05,4,2,50,43974.49,123.13,0,1,Micronesia,Oceania
7484,71.33,4,2,39,64698.58,140.46,0,0,Venezuela,South America
7485,37.45,5,2,31,61840.26,212.87,1,0,American Samoa,Oceania
7486,66.08,10,2,33,58966.22,110.66,1,0,Vanuatu,Oceania
7487,54.88,8,3,33,41547.62,113.12,1,0,Niger,Africa
7488,49.21,8,3,30,58677.69,140.15,0,1,Uganda,Africa
7489,86.06,10,3,35,73889.99,226.54,1,0,Myanmar,Asia
7490,37.45,5,2,31,59886.58,212.87,1,0,Hong Kong,Asia
7491,35.61,8,3,32,55424.24,172.83,0,1,Bahamas,North America
7492,71.84,1,0,39,56180.93,212.87,1,0,American Samoa,Oceania
7493,89.05,1,0,50,57868.44,123.13,0,1,Bangladesh,Asia
7494,65.07,7,3,34,59785.94,160.03,0,0,Brunei Darussalam,Asia
7495,43.49,5,3,37,67132.46,217.37,0,0,Senegal,Africa
7496,51.56,8,3,27,36884.23,131.29,1,0,French Guiana,South America
7497,42.04,8,3,49,45632.51,168.34,0,1,Netherlands,Europe
7498,80.3,8,3,49,45632.51,139.32,0,1,Australia,Oceania
7499,54.88,5,3,43,53922.43,176.98,0,1,Bangladesh,Asia
7500,46.14,1,3,34,43974.49,187.09,1,1,Equatorial Guinea,Africa
7501,66.08,8,3,46,54286.1,191.82,0,0,Belgium,Europe
7502,82.07,1,3,43,73538.09,121.28,1,1,Northern Mariana Islands,Oceania
7503,83.4,8,3,34,40183.75,203.84,1,0,Namibia,Africa
7504,53.92,3,2,39,61840.26,207.17,1,0,American Samoa,Oceania
7505,50.18,6,3,41,57846.68,126.39,1,0,Hong Kong,Asia
7506,42.04,8,3,37,23936.86,216.49,0,1,Georgia,Asia
7507,65.56,1,3,52,36752.24,229.12,0,1,Cayman Islands,North America
7508,40.04,5,3,28,55121.65,207.17,1,0,United States Virgin Islands,North America
7509,80.51,8,2,38,51920.49,122.04,0,0,Lao People's Democratic Republic,Asia
7510,40.47,8,3,46,64021.55,253.48,1,0,Mexico,North America
7511,72.53,4,2,33,39616,120.75,0,0,Cameroon,Africa
7512,74.54,0,3,44,57260.41,250.2,0,0,Saint Pierre and Miquelon,North America
7513,69.62,8,3,34,40183.75,168.34,1,0,Namibia,Africa
7514,79.97,3,0,26,56694.12,131.68,0,1,Western Sahara,Africa
7515,42.6,1,1,31,59677.64,207.17,1,0,French Polynesia,Oceania
7516,49.21,5,3,52,41097.17,229.12,0,1,Cuba,North America
7517,88.04,7,3,41,57846.68,120.63,0,0,Cuba,North America
7518,61.22,8,3,25,50506.44,176.28,1,0,Georgia,Asia
7519,34.78,6,1,36,76003.47,131.55,1,1,Liechtenstein,Europe
7520,42.04,1,1,37,23936.86,181.02,0,1,Gabon,Africa
7521,54.88,4,2,50,52736.33,123.13,0,1,Heard Island and McDonald Islands,Antarctica
7522,43.49,4,2,37,58235.21,109.29,1,1,Australia,Oceania
7523,71.84,4,1,39,48335.2,124.44,0,1,Australia,Oceania
7524,55.6,1,3,39,53336.76,124.44,0,0,Bahrain,Asia
7525,59.59,8,3,21,77988.71,235.35,0,0,Brazil,South America
7526,89.05,8,3,41,59243.46,126.39,1,1,Honduras,North America
7527,79.52,4,3,25,50506.44,254.57,0,0,Ireland,Europe
7528,49.21,1,1,27,14548.06,253.17,0,0,Qatar,Asia
7529,60.23,6,3,44,44174.25,163.48,0,1,Bangladesh,Asia
7530,86.06,6,3,32,53188.69,178.92,1,1,Saudi Arabia,Asia
7531,56.34,5,2,40,37345.34,122.59,1,0,Bolivia,South America
7532,40.04,8,3,34,59785.94,168.34,0,1,Turkmenistan,Asia
7533,38.37,8,3,32,60283.98,219.94,0,1,Qatar,Asia
7534,40.04,1,0,23,46422.76,211.38,1,0,Czech Republic,Europe
7535,84.73,8,2,40,53441.69,140.15,0,1,Uganda,Africa
7536,65.65,5,2,30,58677.69,140.67,0,0,Faroe Islands,Europe
7537,72.23,8,1,29,53431.35,217.1,1,1,Tuvalu,Oceania
7538,59.22,1,3,28,70324.8,244.91,0,0,Ghana,Africa
7539,82.07,4,3,43,52563.22,121.28,0,1,Bangladesh,Asia
7540,59.59,8,3,34,59785.94,160.03,0,1,Samoa,Oceania
7541,76.2,8,3,34,40183.75,168.34,1,0,Namibia,Africa
7542,54.43,8,3,39,23936.86,128.62,0,1,Liberia,Africa
7543,69.62,8,2,34,59785.94,160.03,1,1,Namibia,Africa
7544,44.72,1,3,33,46868.53,191.82,1,0,Vanuatu,Oceania
7545,62.42,8,3,27,39193.45,131.29,1,0,Gibraltar,Europe
7546,40.04,8,2,28,46033.73,172.81,1,0,Hong Kong,Asia
7547,59.59,3,2,21,31215.88,136.21,0,0,Austria,Europe
7548,49.21,1,3,27,66815.54,131.29,1,0,Estonia,Europe
7549,41.73,3,2,42,43241.19,243.61,1,1,Luxembourg,Europe
7550,55.6,8,3,54,51739.63,182.2,0,1,South Africa,Africa
7551,46.61,7,3,45,61526.25,174.88,0,1,Taiwan,Asia
7552,40.01,1,1,25,25686.34,241.03,1,0,Georgia,Asia
7553,55.6,4,3,39,65953.76,109.29,1,0,Mongolia,Asia
7554,54.47,1,2,35,54429.17,236.87,0,0,Myanmar,Asia
7555,68.11,8,0,26,66291.67,131.68,1,1,Turkey,Asia
7556,89.71,1,1,29,53431.35,190.17,0,1,Uganda,Africa
7557,65.77,1,3,23,25739.09,172.81,1,1,China,Asia
7558,71.84,8,1,24,52252.91,182.2,0,1,Poland,Europe
7559,55.6,1,1,29,69646.35,208.05,0,0,Georgia,Asia
7560,70.29,5,0,31,59677.64,207.17,1,0,Singapore,Asia
7561,76.58,1,3,43,73538.09,198.45,1,1,Turkey,Asia
7562,44.72,10,3,33,41547.62,215.18,1,0,Vanuatu,Oceania
7563,60.83,8,2,31,57195.96,110.93,1,0,French Polynesia,Oceania
7564,82.07,8,0,43,67058.72,121.28,0,0,Papua New Guinea,Oceania
7565,72.01,1,3,32,55424.24,172.83,0,0,Bahamas,North America
7566,60.53,8,0,38,50723.67,122.04,0,0,Lao People's Democratic Republic,Asia
7567,61.22,4,3,25,39699.13,216.49,1,0,Greenland,North America
7568,86.06,5,0,35,66541.05,226.54,1,1,Uganda,Africa
7569,51.24,8,2,30,57877.15,219.94,0,0,Bolivia,South America
7570,70.03,1,0,31,56180.93,207.17,0,0,Singapore,Asia
7571,80.3,3,3,37,53058.91,139.32,0,0,Croatia,Europe
7572,47.64,8,3,38,60283.98,168.34,0,1,Eritrea,Africa
7573,74.54,5,2,42,59243.46,143.13,1,1,Hong Kong,Asia
7574,59.59,8,2,22,38260.89,208.24,0,0,Tajikistan,Asia
7575,40.17,7,0,45,59886.58,174.88,0,1,Eritrea,Africa
7576,61.84,8,1,26,56694.12,190.17,0,1,Albania,Europe
7577,43.49,8,3,27,53309.61,151.94,1,0,Bahrain,Asia
7578,55.6,1,3,35,25603.93,236.87,0,1,Albania,Europe
7579,81.75,1,1,51,74535.94,188.56,1,1,Saint Lucia,North America
7580,40.47,8,3,36,36913.51,236.87,0,1,Saint Vincent and the Grenadines,North America
7581,53.92,1,3,39,37334.78,215.25,1,0,Luxembourg,Europe
7582,51.24,8,1,36,59240.24,140.46,0,0,Ukraine,Europe
7583,55.6,1,3,39,23936.86,212.87,0,0,Mauritius,Africa
7584,63.45,3,3,39,34942.26,165.52,1,0,Luxembourg,Europe
7585,57.24,8,3,33,34191.23,203.84,1,0,Equatorial Guinea,Africa
7586,33.33,8,2,45,74903.41,174.88,1,1,Ethiopia,Africa
7587,35.33,1,3,29,53431.35,217.1,1,1,Gambia,Africa
7588,49.21,8,0,40,57330.43,140.46,0,1,Algeria,Africa
7589,89.05,10,3,49,57868.44,187.76,1,1,Tanzania,Africa
7590,36.56,4,1,29,69646.35,112.72,0,0,Bouvet Island (Bouvetoya),Antarctica
7591,81.75,4,3,19,69646.35,131.29,1,0,Israel,Asia
7592,70.09,8,3,22,56683.32,141.96,1,0,Namibia,Africa
7593,66.18,1,3,31,75044.35,207.17,0,0,Singapore,Asia
7594,56.16,4,3,27,58966.22,131.29,0,1,Netherlands Antilles,North America
7595,59.05,1,2,50,43974.49,123.13,1,1,Turkey,Asia
7596,72.23,8,2,40,55002.05,139.02,0,0,Bangladesh,Asia
7597,56.39,8,3,46,58966.22,231.95,1,0,Switzerland,Europe
7598,42.04,5,3,29,42760.22,120.06,0,1,Belgium,Europe
7599,51.24,1,2,36,59240.24,204.56,1,0,Zimbabwe,Africa
7600,63.36,1,3,48,32635.7,121.28,1,1,Northern Mariana Islands,Oceania
7601,56.39,1,0,46,40468.53,193.29,0,1,Czech Republic,Europe
7602,86.06,6,3,32,55424.24,178.92,1,0,Ghana,Africa
7603,67.85,8,2,52,33951.63,229.12,1,1,Switzerland,Europe
7604,59.22,8,3,49,45632.51,113.8,0,1,Netherlands,Europe
7605,61.22,8,0,26,56694.12,190.17,0,0,Madagascar,Africa
7606,66.08,8,2,21,57014.84,157.04,0,0,Bulgaria,Europe
7607,81.75,5,3,35,42993.48,132.63,1,0,Sri Lanka,Asia
7608,67.69,1,3,45,59886.58,184.23,0,1,Western Sahara,Africa
7609,66.18,1,3,28,55993.68,120.49,1,0,Luxembourg,Europe
7610,87.35,5,2,39,39840.55,204.79,0,0,Croatia,Europe
7611,81.98,8,3,22,50335.46,139.02,1,0,Ethiopia,Africa
7612,43.49,8,3,37,23936.86,217.37,0,0,Senegal,Africa
7613,56.39,4,3,29,69646.35,153.76,0,1,Belgium,Europe
7614,62.06,8,1,40,27086.4,221.98,1,1,Turkey,Asia
7615,72.07,1,0,36,50671.6,234.26,1,0,American Samoa,Oceania
7616,55.6,1,2,35,25603.93,236.87,0,0,Cameroon,Africa
7617,56.16,10,3,33,43974.49,196.77,0,1,United States of America,North America
7618,55.6,1,3,39,48335.2,258.62,0,1,Micronesia,Oceania
7619,84.73,8,2,30,33293.78,174.88,0,1,Guinea,Africa
7620,37.87,1,3,44,57846.68,164.25,0,0,Afghanistan,Asia
7621,56.39,5,2,29,72203.96,198.5,1,0,Australia,Oceania
7622,75.15,8,3,33,46868.53,113.12,1,0,Niger,Africa
7623,55.6,5,2,24,52252.91,182.2,0,0,Qatar,Asia
7624,82.07,8,3,48,34418.09,123.13,0,1,Hungary,Europe
7625,42.04,5,1,37,68448.94,142.04,0,1,Australia,Oceania
7626,40.04,1,3,22,63363.04,133.2,1,0,Gabon,Africa
7627,37,7,2,26,63430.33,207.96,0,0,Cameroon,Africa
7628,49.21,8,0,40,54324.73,120.37,0,0,Niger,Africa
7629,80.3,8,3,49,45632.51,195.69,0,1,Australia,Oceania
7630,62.26,1,0,28,57846.68,120.63,0,1,Norway,Europe
7631,84.73,8,1,53,50671.6,174.88,1,1,Bolivia,South America
7632,81.58,10,2,25,50671.6,241.03,1,0,Hong Kong,Asia
7633,86.06,1,0,35,51119.93,190.75,1,1,Mayotte,Africa
7634,80.31,8,0,28,57739.03,229.88,1,0,Luxembourg,Europe
7635,55.6,1,2,30,57877.15,172.83,0,0,Qatar,Asia
7636,71.84,7,2,31,56180.93,204.79,0,0,Zambia,Africa
7637,55.6,1,3,35,61067.58,221.18,1,1,French Southern Territories,Antarctica
7638,65.77,3,3,23,56457.01,211.38,1,1,Czech Republic,Europe
7639,63.45,5,0,25,50671.6,234.26,1,0,Hong Kong,Asia
7640,56.16,5,3,30,33293.78,140.46,0,1,Australia,Oceania
7641,80.03,4,2,42,57868.44,238.58,0,1,Czech Republic,Europe
7642,88.04,6,1,38,57868.44,170.13,0,1,Western Sahara,Africa
7643,89.05,1,3,43,32635.7,198.45,1,1,Turkey,Asia
7644,35.66,1,3,36,59886.58,109.07,1,0,French Polynesia,Oceania
7645,89.05,1,2,43,60575.99,163.48,1,1,Turkey,Asia
7646,82.07,8,2,22,31215.88,139.02,0,0,Austria,Europe
7647,53.92,5,3,35,73889.99,226.54,1,0,Hong Kong,Asia
7648,54.88,8,3,33,40468.53,120.06,0,1,Grenada,North America
7649,37.45,1,0,28,59677.64,221.94,1,0,Luxembourg,Europe
7650,41.73,4,3,28,67669.06,217.37,0,0,Gabon,Africa
7651,39.96,7,0,45,31092.93,124.67,0,1,Taiwan,Asia
7652,40.01,4,1,25,50506.44,228.78,0,0,Hong Kong,Asia
7653,89.05,8,1,38,57868.44,230.93,0,1,Western Sahara,Africa
7654,54.39,1,2,48,55642.32,190.12,1,1,Northern Mariana Islands,Oceania
7655,40.47,5,3,35,42993.48,221.18,1,0,Ukraine,Europe
7656,35.61,1,3,54,58677.69,254.65,0,1,Lebanon,Asia
7657,68.61,1,2,52,43974.49,235.35,0,1,Belgium,Europe
7658,60.23,1,3,43,73538.09,157.04,1,1,Turkey,Asia
7659,41.73,4,2,42,43241.19,199.43,0,1,Zimbabwe,Africa
7660,61.22,4,1,28,71222.4,217.37,0,0,Venezuela,South America
7661,75.55,7,1,36,59240.24,140.46,0,0,Qatar,Asia
7662,82.07,1,3,48,52736.33,123.13,0,1,Heard Island and McDonald Islands,Antarctica
7663,55.6,1,2,35,49995.63,236.87,0,0,Venezuela,South America
7664,89,8,2,51,64147.86,111.94,1,1,Turkey,Asia
7665,44.46,5,1,33,43974.49,135.67,1,1,Greece,Europe
7666,82.07,6,2,44,64011.26,122.31,0,0,Bangladesh,Asia
7667,79.52,1,3,50,57868.44,163.48,1,1,Turkey,Asia
7668,53.92,5,2,39,61840.26,207.17,1,0,Senegal,Africa
7669,70.29,8,2,32,74166.24,219.94,0,1,Lebanon,Asia
7670,56.39,1,3,29,69646.35,217.66,0,1,Burundi,Africa
7671,40.04,1,3,23,61617.98,211.38,1,0,Denmark,Europe
7672,61.22,5,3,31,57739.03,240.64,1,0,Singapore,Asia
7673,35.61,3,3,35,58337.18,236.87,0,0,Myanmar,Asia
7674,80.3,1,0,46,40468.53,153.76,0,1,Australia,Oceania
7675,40.04,4,2,42,43241.19,146.8,0,1,Czech Republic,Europe
7676,60.53,8,3,51,57868.44,221.98,1,1,Somalia,Africa
7677,89.05,1,0,44,33553.9,187.76,0,0,United States of America,North America
7678,56.39,5,3,40,73882.91,140.46,0,0,Spain,Europe
7679,78.7,1,3,33,75769.82,191.82,0,1,United States of America,North America
7680,55.6,1,3,54,54286.1,230.18,0,1,South Africa,Africa
7681,76.2,7,3,50,43974.49,159.77,0,1,Heard Island and McDonald Islands,Antarctica
7682,80.3,8,3,49,43241.88,168.34,0,1,Eritrea,Africa
7683,66.08,10,2,41,57846.68,137.24,0,1,Honduras,North America
7684,90.97,4,2,42,57868.44,206.98,1,1,Czech Republic,Europe
7685,60.7,8,3,52,33951.63,229.12,0,1,Cuba,North America
7686,89.05,8,3,44,74180.05,227.63,0,1,Micronesia,Oceania
7687,54.43,1,2,39,38067.08,138.87,0,0,Bahrain,Asia
7688,78.84,8,3,35,19991.72,236.87,0,0,Niger,Africa
7689,59.51,8,3,40,41232.89,167.22,0,1,Uganda,Africa
7690,82.07,8,3,48,65956.71,123.13,0,1,Kenya,Africa
7691,45.48,1,3,35,73889.99,226.54,1,0,Zimbabwe,Africa
7692,37.87,4,2,40,60575.99,122.59,1,1,Northern Mariana Islands,Oceania
7693,56.39,6,3,19,66815.54,133.2,0,0,United States of America,North America
7694,44.15,1,0,23,25739.09,172.81,0,1,China,Asia
7695,82.07,4,3,22,67058.72,121.07,0,0,Angola,Africa
7696,75.55,1,3,24,52252.91,167.22,0,1,Micronesia,Oceania
7697,65.59,1,2,54,54286.1,200.71,0,1,South Africa,Africa
7698,61.22,7,3,26,60315.19,144.69,1,0,Puerto Rico,North America
7699,56.39,5,3,27,69646.35,178.35,0,0,Spain,Europe
7700,80.3,8,1,49,39031.89,168.34,0,1,Afghanistan,Asia
7701,74.07,8,3,39,71455.62,124.44,0,1,Costa Rica,North America
7702,75.71,1,3,50,27241.11,198.45,1,0,Iran,Asia
7703,51.56,8,1,53,60968.62,111.94,1,0,Greece,Europe
7704,55.6,1,3,39,53336.76,135.18,0,0,Venezuela,South America
7705,61.22,8,0,25,50671.6,141.89,1,0,Georgia,Asia
7706,59.05,8,2,34,40183.75,168.34,1,1,Hungary,Europe
7707,85.62,8,3,26,61275.18,185.46,0,0,Cameroon,Africa
7708,46.61,7,2,34,43974.49,151.95,0,1,Turkmenistan,Asia
7709,66.08,4,3,46,33951.63,191.82,1,0,Switzerland,Europe
7710,89.05,1,3,50,57868.44,163.48,1,1,Turkey,Asia
7711,50.19,7,1,36,29398.61,140.46,1,0,Liechtenstein,Europe
7712,55.6,8,0,28,68877.02,108.03,0,1,Australia,Oceania
7713,66.08,1,2,52,33951.63,117.75,1,1,Switzerland,Europe
7714,40.04,7,3,23,25739.09,172.81,0,1,Serbia,Europe
7715,65.65,1,0,30,58677.69,228.81,0,0,Qatar,Asia
7716,55.6,1,2,35,25603.93,236.87,0,0,Ukraine,Europe
7717,49.21,1,0,52,60843.32,214.23,0,1,United States of America,North America
7718,41.73,1,2,28,57739.03,217.37,1,0,Czech Republic,Europe
7719,39.96,4,3,25,50506.44,241.03,0,0,Gibraltar,Europe
7720,79.54,5,3,41,57846.68,126.39,1,1,Micronesia,Oceania
7721,60.23,1,3,44,51119.93,139.34,1,0,Turkey,Asia
7722,75.42,4,2,26,35521.88,154.74,1,0,Guernsey,Europe
7723,40.04,4,2,42,44078.24,238.58,0,1,Czech Republic,Europe
7724,56.39,5,1,40,40468.53,120.06,0,1,Sri Lanka,Asia
7725,40.47,5,3,35,25603.93,236.87,0,0,Ukraine,Europe
7726,79.54,8,3,26,54755.71,144.77,1,1,Moldova,Europe
7727,71.33,8,3,39,59144.02,160.03,0,1,Saudi Arabia,Asia
7728,54.97,8,3,29,64267.88,136.18,1,0,Israel,Asia
7729,80.47,8,3,48,52736.33,212.38,1,1,Turkey,Asia
7730,44.78,1,3,38,57868.44,187.76,1,1,Norway,Europe
7731,43.49,1,1,37,23936.86,217.37,0,0,French Southern Territories,Antarctica
7732,46.14,8,2,34,34191.23,160.03,1,1,Namibia,Africa
7733,55.6,1,3,54,42993.48,162.08,0,1,French Guiana,South America
7734,44.4,6,2,30,31265.75,244.91,1,0,Bolivia,South America
7735,55.6,1,2,54,57806.03,162.08,0,1,Czech Republic,Europe
7736,49.21,8,2,30,58543.94,140.15,0,1,Liechtenstein,Europe
7737,49.21,8,2,30,74535.94,140.46,0,0,Qatar,Asia
7738,80.3,3,1,52,39031.89,113.8,0,1,Australia,Oceania
7739,56.39,5,0,60,54286.1,153.76,0,1,Cayman Islands,North America
7740,55.6,1,2,35,73889.99,236.87,0,0,Myanmar,Asia
7741,88.04,1,3,50,43974.49,123.13,0,1,Heard Island and McDonald Islands,Antarctica
7742,80.3,4,3,52,27241.11,195.69,1,1,Australia,Oceania
7743,51.24,8,2,36,76003.47,140.46,0,1,Liechtenstein,Europe
7744,40.04,0,3,23,59243.46,143.13,1,1,Czech Republic,Europe
7745,41.73,4,0,31,59886.58,131.72,1,1,Mayotte,Africa
7746,65.77,4,1,28,71222.4,139.01,0,0,Gabon,Africa
7747,33.33,8,2,45,31092.93,138.71,1,1,Micronesia,Oceania
7748,59.05,4,3,45,33951.63,157.04,0,1,Bangladesh,Asia
7749,62.26,1,1,25,50506.44,254.57,1,0,Norway,Europe
7750,42.04,8,2,39,73884.48,236.87,0,0,Ukraine,Europe
7751,40.17,1,0,45,59886.58,124.67,0,1,Dominica,North America
7752,71.33,5,3,39,59677.64,207.17,1,0,Senegal,Africa
7753,54.37,8,2,36,76003.47,222.25,0,1,Liechtenstein,Europe
7754,39.36,5,2,31,61840.26,207.17,1,0,Croatia,Europe
7755,67.26,1,2,34,60637.62,187.09,1,1,Norfolk Island,Oceania
7756,43.49,8,1,37,23936.86,195.69,1,0,Tokelau,Oceania
7757,38.37,1,3,32,69481.85,172.83,0,0,Cuba,North America
7758,47.53,8,1,36,50628.31,109.07,1,1,Belize,North America
7759,44.72,1,3,41,57846.68,187.76,0,0,Angola,Africa
7760,46.61,5,3,43,56770.79,121.28,0,1,Bangladesh,Asia
7761,79.81,8,3,34,59785.94,160.03,1,1,Hungary,Europe
7762,56.39,4,2,52,58966.22,130.86,0,1,Cuba,North America
7763,63.26,8,3,34,40183.75,168.34,1,0,Namibia,Africa
7764,76.58,5,3,43,56770.79,157.04,0,1,Bangladesh,Asia
7765,80.3,8,2,46,33951.63,231.95,1,1,Switzerland,Europe
7766,55.92,8,3,22,51363.16,133.2,0,0,Austria,Europe
7767,89.05,1,3,51,58342.63,111.94,1,1,Malta,Europe
7768,51.24,1,2,45,59610.81,202.25,0,0,Cambodia,Asia
7769,41.73,8,0,23,56725.47,217.37,1,0,Ghana,Africa
7770,40.04,8,1,23,25739.09,172.81,0,0,China,Asia
7771,72.53,1,2,51,39616,188.56,1,0,French Southern Territories,Antarctica
7772,78.64,2,1,35,53898.89,140.15,1,0,Hong Kong,Asia
7773,80.3,8,3,52,33951.63,117.75,1,1,Australia,Oceania
7774,88.04,6,1,38,71455.62,131.68,0,1,Western Sahara,Africa
7775,44.78,4,0,38,57868.44,130.83,1,1,Western Sahara,Africa
7776,46.61,8,2,40,38067.08,167.22,0,1,Peru,South America
7777,61.22,7,0,45,59886.58,124.67,0,1,Taiwan,Asia
7778,82.07,8,3,22,63363.04,121.07,0,0,Mali,Africa
7779,88.12,8,1,38,51920.49,230.93,0,1,Lao People's Democratic Republic,Asia
7780,41.73,1,0,28,73608.99,221.94,1,1,Luxembourg,Europe
7781,49.21,4,2,30,50671.6,195.89,1,0,Bolivia,South America
7782,67.56,3,3,24,59144.02,152.94,1,1,Micronesia,Oceania
7783,61.22,1,0,45,67058.72,124.67,0,0,Dominica,North America
7784,40.47,5,2,27,36884.23,131.29,0,0,Spain,Europe
7785,71.4,3,2,26,61840.26,207.17,1,0,Hong Kong,Asia
7786,66.08,4,3,33,56782.18,123.13,0,1,Cayman Islands,North America
7787,81.98,7,2,34,59785.94,133.42,0,0,Namibia,Africa
7788,55.6,5,2,35,73889.99,182.2,0,0,Ukraine,Europe
7789,74.07,4,2,39,37334.78,194.37,1,1,Belize,North America
7790,43.49,10,0,37,23936.86,181.02,1,1,Moldova,Europe
7791,71.84,1,1,39,32549.95,212.87,1,1,Luxembourg,Europe
7792,60.72,4,2,42,60514.05,238.58,0,1,Czech Republic,Europe
7793,55.6,5,3,35,25603.93,236.87,0,0,Cameroon,Africa
7794,45.48,8,2,24,52252.91,182.2,0,0,Qatar,Asia
7795,79.54,5,3,41,50628.31,126.39,1,1,Kyrgyz Republic,Asia
7796,40.04,1,0,23,46422.76,172.81,0,0,China,Asia
7797,80.3,5,1,37,68448.94,229.12,0,0,Burundi,Africa
7798,55.6,8,0,35,19991.72,236.87,0,0,Qatar,Asia
7799,61.22,5,3,31,59886.58,110.66,1,0,Bosnia and Herzegovina,Europe
7800,65.77,8,2,34,40183.75,168.34,0,1,Brunei Darussalam,Asia
7801,78.36,1,1,43,32635.7,124.38,1,1,Vanuatu,Oceania
7802,74.54,8,2,50,57868.44,125.22,0,1,Bulgaria,Europe
7803,49.21,8,1,54,40468.53,122.59,0,0,Cameroon,Africa
7804,55.6,8,3,29,69646.35,225.58,0,0,Burundi,Africa
7805,51.24,8,1,36,61610.05,124.44,0,1,El Salvador,North America
7806,65.59,8,3,37,75180.2,195.69,1,0,Australia,Oceania
7807,78.51,8,3,40,40468.53,140.46,0,0,Burundi,Africa
7808,81.58,8,3,26,74903.41,131.68,1,0,Jersey,Europe
7809,56.39,8,0,29,69646.35,200.71,0,0,Burundi,Africa
7810,60.23,8,0,26,56782.18,126.39,0,0,Albania,Europe
7811,43.49,1,1,37,23936.86,216.49,1,0,Barbados,North America
7812,89.34,1,3,32,38609.2,172.83,0,0,Kuwait,Asia
7813,51.24,8,3,36,76003.47,124.44,0,1,Mayotte,Africa
7814,57.99,8,3,49,39031.89,195.69,1,1,Australia,Oceania
7815,59.05,1,1,44,57846.68,137.24,0,1,Bulgaria,Europe
7816,89.05,8,2,22,48335.2,187.76,0,1,Austria,Europe
7817,49.21,7,3,46,41097.17,231.95,1,1,Switzerland,Europe
7818,55.6,6,0,24,61601.05,178.92,1,0,Algeria,Africa
7819,48.03,8,3,40,73882.91,221.98,1,1,Ethiopia,Africa
7820,55.6,8,0,37,67132.46,158.56,0,1,Moldova,Europe
7821,80.3,8,3,23,53058.91,149.53,0,1,Saudi Arabia,Asia
7822,46.61,1,3,45,27241.11,195.69,1,1,Eritrea,Africa
7823,54.88,8,3,22,73941.91,133.2,0,0,Burundi,Africa
7824,61.04,8,2,40,73882.91,139.34,1,0,Saint Lucia,North America
7825,40.47,6,3,27,36884.23,132.55,0,0,United States of America,North America
7826,61.22,4,3,25,50506.44,176.28,0,0,Georgia,Asia
7827,60.23,8,3,44,27241.11,139.34,1,0,Northern Mariana Islands,Oceania
7828,35.61,3,0,27,36884.23,239.32,0,1,United Arab Emirates,Asia
7829,61.84,1,0,44,51317.33,187.76,0,1,Bangladesh,Asia
7830,66.08,2,2,33,53431.35,197.15,1,0,Vanuatu,Oceania
7831,59.05,8,3,48,52736.33,148.61,1,1,Northern Mariana Islands,Oceania
7832,34.78,5,0,36,41521.28,165.52,1,0,Guernsey,Europe
7833,55.6,4,3,35,37334.78,210.6,0,0,Zambia,Africa
7834,55.6,5,3,35,42993.48,236.87,0,0,Kazakhstan,Asia
7835,36.73,4,0,42,40182.84,236.87,0,1,Madagascar,Africa
7836,82.07,6,3,22,31215.88,176.98,0,1,Bangladesh,Asia
7837,35.25,7,3,34,59785.94,234.75,0,0,Korea,Asia
7838,54.88,1,3,51,39616,122.31,0,1,Malta,Europe
7839,88.04,1,3,38,51920.49,145.96,0,0,Lao People's Democratic Republic,Asia
7840,84.73,8,0,26,56782.18,190.17,0,1,Albania,Europe
7841,57.99,8,0,49,45632.51,168.34,0,1,Netherlands,Europe
